39118;0;0;0;0;0
39125;0;0;0;0;0
39120;0;0;0;0;0
38580;0;0;0;0;0
30306;0;0;0;0;0
27952;0;0;0;0;0
36855;0;0;0;0;0
38883;0;0;0;0;0
38880;0;0;0;0;0
38884;0;0;0;0;0
38881;0;0;0;0;0
38885;0;0;0;0;0
38882;0;0;0;0;0
38886;0;0;0;0;0
38887;0;0;0;0;0
36830;0;0;1;1;1
36828;0;0;1;1;1
38290;0;0;0;0;0
38294;0;0;0;0;0
38297;0;0;0;0;0
38299;0;0;0;0;0
38528;0;0;0;0;0
38529;0;0;0;0;0
38531;0;0;0;0;0
38520;0;0;0;0;0
38521;0;0;0;0;0
38522;0;0;0;0;0
38523;0;0;0;0;0
36898;0;0;0;0;0
36901;0;0;0;0;0
37098;0;0;0;0;0
39114;0;0;0;0;0
39112;0;0;0;0;0
39110;0;0;0;0;0
39107;0;0;0;0;0
34535;0;0;0;29;83
35892;0;0;0;71;105
38538;0;0;0;0;0
38747;0;0;0;0;0
38550;0;0;0;0;0
38551;0;0;0;0;0
28264;0;0;0;0;0
38524;0;0;0;0;0
38525;0;0;0;0;0
38526;0;0;0;0;0
38527;0;0;0;0;0
38530;0;0;0;0;0
37563;0;0;0;0;0
37564;0;0;0;0;0
28327;0;0;0;0;0
37567;0;0;0;0;0
37570;0;0;0;0;0
28328;0;0;0;0;19
39138;0;0;0;0;0
39132;0;0;0;0;0
39128;0;0;0;0;0
39130;0;0;0;0;0
39140;0;0;0;0;0
39127;0;0;0;0;0
39135;0;0;0;0;0
39136;0;0;0;0;0
37110;0;0;0;3;3
28229;0;0;0;5;5
30300;0;0;0;0;0
39282;0;0;0;0;0
39279;0;0;0;0;0
39276;0;0;0;0;0
39273;0;0;0;0;0
39275;0;0;0;0;0
28213;0;0;0;0;3
28214;0;0;0;0;20
28212;0;0;0;0;0
38302;0;0;0;0;0
38304;0;0;0;0;0
38300;0;0;0;0;0
37545;0;0;0;0;0
37551;0;0;0;0;0
37547;0;0;0;0;0
37548;0;0;0;0;0
37538;0;0;0;0;0
37524;0;0;0;0;0
37550;0;0;0;0;0
37553;0;0;0;0;0
37549;0;0;0;0;0
37633;0;0;0;0;0
39117;0;0;0;0;0
39115;0;0;0;0;0
39121;0;0;0;0;0
38552;0;0;0;0;0
38575;0;0;0;0;0
6651;0;0;0;0;16
28379;0;0;0;0;0
28357;0;0;0;0;0
27944;0;0;0;12;12
36328;0;0;0;0;0
39280;0;0;0;0;0
39281;0;0;0;0;0
37637;0;0;0;0;0
37638;0;0;0;0;0
37639;0;0;0;0;0
37631;0;0;0;0;0
37632;0;0;0;0;0
38585;0;0;0;0;0
19263;0;0;0;0;3
28347;0;0;6;7;21
37114;0;0;0;4;4
28606;0;0;19;108;154
28600;0;0;0;0;0
28598;0;0;0;0;14
28595;0;0;19;81;120
37457;0;0;0;0;0
36736;0;0;0;0;0
36779;0;0;0;0;0
36342;0;0;0;0;0
36737;0;0;0;34;34
36780;0;0;0;0;0
36739;0;0;0;0;0
36356;0;0;19;103;150
36359;0;0;0;0;5
36781;0;0;0;0;0
29612;0;0;0;15;15
28530;0;0;0;0;0
28527;0;0;19;95;95
28882;0;0;19;108;116
28875;0;0;19;108;132
28540;0;0;19;108;132
28883;0;0;19;108;132
32355;0;0;0;0;0
30122;0;0;0;0;0
28857;0;0;0;0;0
28543;0;0;19;49;49
28525;0;0;0;0;122
28524;0;0;19;75;75
28521;0;0;0;0;0
38536;0;0;0;0;0
34186;0;0;19;108;198
28569;0;0;19;108;155
28567;0;0;19;101;122
34183;0;0;0;0;0
34185;0;0;0;0;0
37459;0;0;0;0;0
37460;0;0;0;0;0
33119;0;0;0;0;0
28552;0;0;0;0;0
28592;0;0;0;0;0
28557;0;0;0;0;0
23917;0;0;0;0;0
34239;0;0;0;0;102
34240;0;0;0;0;0
28539;0;0;10;27;60
34601;0;0;19;108;138
34267;0;0;0;0;0
34270;0;0;19;48;53
34271;0;0;19;48;115
34237;0;0;19;94;94
34276;0;0;0;0;0
34273;0;0;19;82;82
28490;0;0;19;108;166
29017;0;0;0;0;0
28517;0;0;0;0;0
37101;0;0;0;0;0
38611;0;0;0;0;0
38612;0;0;0;0;0
27959;0;0;0;0;0
27954;0;0;0;0;24
27957;0;0;0;0;0
34508;0;0;0;0;0
34510;0;0;0;0;0
34515;0;0;0;0;0
34514;0;0;0;0;0
34518;0;0;11;11;11
34524;0;0;0;0;0
34476;0;0;0;0;0
34477;0;0;0;0;0
34475;0;0;0;0;0
34478;0;0;0;0;0
35972;0;0;0;0;0
34480;0;0;0;0;0
34481;0;0;12;33;33
34482;0;0;12;101;127
34483;0;0;0;0;18
35974;0;0;0;0;0
34486;0;0;0;0;0
34488;0;0;0;0;0
34489;0;0;0;0;17
34526;0;0;0;12;12
34485;0;0;12;101;182
34505;0;0;0;0;0
34509;0;0;0;0;0
34517;0;0;0;0;0
34520;0;0;0;0;0
34519;0;0;0;0;0
34493;0;0;0;0;0
34490;0;0;0;0;0
34494;0;0;0;0;0
34495;0;0;0;0;0
34498;0;0;0;0;0
34497;0;0;0;0;0
34500;0;0;0;0;0
36823;0;0;0;0;0
37381;0;0;0;0;0
37382;0;0;0;0;0
36489;0;0;0;0;0
36496;0;0;15;37;127
36494;0;0;0;0;62
36499;0;0;0;22;104
36492;0;0;0;0;0
36501;0;0;0;0;0
36503;0;0;0;0;0
36504;0;0;0;0;0
36508;0;0;0;0;0
37410;0;0;0;0;0
37409;0;0;0;0;0
37275;0;0;0;10;10
37279;0;0;0;10;10
36485;0;0;0;13;89
37383;0;0;0;0;0
37405;0;0;0;0;0
37390;0;0;0;0;0
37389;0;0;0;0;0
37385;0;0;0;0;0
36491;0;0;5;23;23
36493;0;0;0;30;103
36490;0;0;2;19;50
36480;0;0;5;31;51
36481;0;0;0;0;5
36482;0;0;0;0;0
36484;0;0;0;0;0
36497;0;0;0;0;60
36500;0;0;0;12;12
36507;0;0;0;0;62
36478;0;0;8;34;126
36510;0;0;0;29;67
36512;0;0;0;15;22
37404;0;0;0;0;0
36487;0;0;0;22;98
36488;0;0;2;14;14
37402;0;0;0;0;0
12497;0;0;0;0;0
12498;0;0;0;0;0
12500;0;0;0;0;0
12503;0;0;0;0;0
12431;0;0;0;0;0
12433;0;0;0;0;0
12457;0;0;0;0;0
12435;0;0;0;0;0
12458;0;0;0;0;0
12443;0;0;0;0;0
12459;0;0;0;0;0
12444;0;0;0;0;0
12461;0;0;0;0;0
12445;0;0;0;0;0
12446;0;0;0;0;0
12447;0;0;0;0;0
12483;0;0;0;0;0
38626;0;0;0;0;0
12485;0;0;0;0;0
12561;0;0;0;0;0
12562;0;0;0;0;0
38309;0;0;0;0;0
37277;0;0;0;54;54
37284;0;0;0;49;49
37285;0;0;0;52;52
37282;0;0;0;50;50
37283;0;0;0;49;49
2177;0;0;0;1;1
2178;0;0;0;1;1
30299;0;0;0;0;50
39270;0;0;0;0;0
39271;0;0;0;0;0
39264;0;0;0;0;0
39267;0;0;0;0;0
39269;0;0;0;0;0
39260;0;0;0;0;0
39263;0;0;0;0;0
39257;0;0;0;0;0
39258;0;0;0;0;0
39244;0;0;0;0;0
39247;0;0;0;0;0
39241;0;0;0;0;0
39252;0;0;0;0;0
39255;0;0;0;0;0
38604;0;0;0;0;0
38614;0;0;0;0;0
38615;0;0;0;0;0
37581;0;0;0;0;0
27963;0;0;0;17;54
37578;0;0;0;0;0
38676;0;0;0;0;0
2175;0;0;0;12;37
2176;0;0;0;13;42
33779;0;0;0;14;14
37146;0;0;0;0;0
31916;0;0;7;22;22
37584;0;0;0;0;0
37587;0;0;0;0;0
37588;0;0;0;0;0
37589;0;0;0;0;0
37590;0;0;0;0;0
37591;0;0;0;0;0
37592;0;0;0;0;0
37593;0;0;0;0;0
37594;0;0;0;0;0
37595;0;0;0;0;0
32630;0;0;0;25;25
37079;0;0;0;0;0
37080;0;0;0;0;0
37081;0;0;0;0;0
37082;0;0;7;7;7
37084;0;0;0;0;0
37142;0;0;0;0;0
37143;0;0;15;64;64
37085;0;0;0;0;0
37087;0;0;0;0;0
37090;0;0;0;0;0
37092;0;0;0;0;0
37072;0;0;0;0;0
37073;0;0;0;0;0
37074;0;0;0;0;0
37075;0;0;0;0;0
37076;0;0;0;0;0
37078;0;0;0;0;0
37083;0;0;0;0;0
37089;0;0;0;0;0
37093;0;0;0;0;0
37095;0;0;0;0;0
37086;0;0;15;29;29
37091;0;0;0;0;0
37096;0;0;0;0;0
37144;0;0;0;0;0
37145;0;0;0;0;0
37127;0;0;0;0;0
37128;0;0;0;0;0
37129;0;0;0;0;0
37130;0;0;0;0;0
37131;0;0;0;0;0
37133;0;0;0;0;0
37097;0;0;0;0;0
37121;0;0;0;0;0
37122;0;0;0;0;0
37123;0;0;0;0;0
37124;0;0;0;0;0
37125;0;0;0;0;0
37135;0;0;0;0;0
37136;0;0;0;0;0
37137;0;0;0;0;0
37134;0;0;0;0;0
37140;0;0;0;0;0
37141;0;0;0;0;0
37138;0;0;0;0;0
37139;0;0;0;0;0
37242;0;0;18;37;37
37244;0;0;0;20;20
26436;0;0;0;0;2
36718;0;0;0;0;11
36963;0;0;0;0;0
37576;0;0;0;0;0
32827;0;0;0;0;0
26661;0;0;0;0;0
26660;0;0;0;0;5
26775;0;0;0;4;125
26773;0;0;0;0;57
26772;0;0;0;0;85
26666;0;0;0;0;12
26670;0;0;0;0;90
26671;0;0;0;20;45
37580;0;0;0;0;0
37246;0;0;0;0;0
37247;0;0;0;0;0
37248;0;0;0;0;0
37267;0;0;0;0;0
37582;0;0;0;0;0
37150;0;0;0;0;0
36652;0;0;0;0;0
36653;0;0;0;0;0
36656;0;0;0;0;0
36658;0;0;0;0;0
36660;0;0;0;0;0
36661;0;0;0;0;0
1712;0;0;0;0;12
1711;0;0;0;0;0
2471;0;0;0;0;5
1720;0;0;0;0;10
1722;0;0;0;0;9
1721;0;0;0;21;21
1694;0;0;0;0;0
2078;0;0;0;0;14
32653;0;0;0;26;28
32764;0;0;0;0;0
34236;0;0;0;0;10
34235;0;0;0;29;29
32572;0;0;0;0;0
26183;0;0;0;0;5
36964;0;0;0;0;0
2806;0;0;0;0;0
26835;0;0;0;27;36
31907;0;0;0;0;0
36705;0;0;0;0;0
36706;0;0;0;0;0
36708;0;0;0;0;0
36711;0;0;0;0;0
36701;0;0;0;0;0
36702;0;0;0;0;0
36703;0;0;0;0;0
36704;0;0;0;0;0
36699;0;0;0;0;0
37270;0;0;10;10;10
37273;0;0;0;0;0
37306;0;0;0;0;0
36945;0;0;0;0;0
36918;0;0;0;0;0
36640;0;0;0;0;0
36641;0;0;0;0;0
36811;0;0;0;0;0
36717;0;0;0;0;0
36659;0;0;0;0;0
36651;0;0;0;0;0
36657;0;0;0;0;0
36644;0;0;0;0;0
36645;0;0;0;0;0
36649;0;0;0;0;0
36643;0;0;0;0;0
36648;0;0;0;0;0
38607;0;0;0;0;0
38609;0;0;0;0;0
38606;0;0;0;0;0
38729;0;0;0;0;0
38732;0;0;0;0;0
38730;0;0;0;0;0
38733;0;0;0;0;0
38734;0;0;0;0;0
10158;0;0;0;1;2
36817;0;0;0;25;27
1706;0;0;0;0;0
5195;0;0;0;0;36
5185;0;0;0;0;0
11685;0;0;0;0;0
1149;0;0;0;0;0
18954;0;0;1;1;1
29072;0;0;8;13;19
21157;0;0;0;0;15
29118;0;0;0;14;42
34145;0;0;9;10;71
35674;0;0;0;31;55
36082;0;0;0;0;0
36081;0;0;0;0;0
36080;0;0;0;0;0
21414;0;0;0;0;40
7765;0;0;8;12;12
36923;0;0;7;20;20
7761;0;0;12;101;224
35716;0;0;0;0;0
35714;0;0;0;0;0
35715;0;0;0;0;0
4842;0;0;0;0;0
34041;0;0;0;0;28
34622;0;0;9;17;28
7758;0;0;0;68;191
9776;0;0;0;18;18
34201;0;0;0;8;8
34376;0;0;0;0;0
34355;0;0;0;0;0
34353;0;0;0;0;2
34356;0;0;0;0;0
34200;0;0;0;0;25
37070;0;0;6;27;27
1746;0;0;0;1;9
34375;0;0;0;0;0
18665;0;0;0;0;3
34366;0;0;0;0;0
29069;0;0;0;0;11
30445;0;0;0;0;0
22904;0;0;0;0;24
5541;0;0;2;2;55
38625;0;0;0;0;0
38287;0;0;0;0;0
36777;0;0;0;0;0
35982;0;0;0;0;18
34286;0;0;0;0;7
36625;0;0;5;75;75
33476;0;0;0;0;0
28650;0;0;0;0;20
28654;0;0;0;0;19
30056;0;0;0;0;11
30057;0;0;0;0;2
30058;0;0;0;14;14
28666;0;0;0;0;0
28713;0;0;0;0;0
28717;0;0;0;0;0
28718;0;0;0;0;9
28720;0;0;0;13;23
28719;0;0;0;0;13
28608;0;0;0;0;15
28610;0;0;0;0;0
28611;0;0;0;10;34
28612;0;0;0;0;0
28614;0;0;0;0;12
28615;0;0;0;0;0
28618;0;0;0;0;0
28620;0;0;0;0;0
28621;0;0;0;0;0
28622;0;0;0;0;0
28623;0;0;0;0;40
28659;0;0;0;18;22
28661;0;0;0;10;13
28631;0;0;0;0;31
30055;0;0;0;0;0
30053;0;0;0;14;14
28636;0;0;0;0;2
28609;0;0;0;5;20
28617;0;0;0;0;0
28629;0;0;0;0;0
28634;0;0;0;0;2
28638;0;0;1;1;1
28689;0;0;0;0;10
28696;0;0;0;5;20
28723;0;0;0;0;0
28725;0;0;0;0;0
28726;0;0;0;0;0
30037;0;0;0;0;15
28647;0;0;0;0;0
30038;0;0;0;0;38
28652;0;0;0;0;24
30040;0;0;0;0;26
34381;0;0;0;0;0
34380;0;0;0;0;0
34379;0;0;0;0;0
37392;0;0;0;0;0
36966;0;0;0;0;0
38820;0;0;0;0;0
38821;0;0;0;0;0
38822;0;0;0;0;0
38823;0;0;0;0;0
38824;0;0;0;0;0
38825;0;0;0;0;0
38826;0;0;0;0;0
38827;0;0;0;0;0
38828;0;0;0;0;0
38829;0;0;0;0;0
38830;0;0;0;0;0
38831;0;0;0;0;0
38832;0;0;0;0;0
38833;0;0;0;0;0
31030;0;0;0;0;19
27421;0;0;0;13;18
9435;0;0;0;0;0
5552;0;0;0;0;32
5474;0;0;0;89;212
36784;0;0;0;9;9
36785;0;0;0;0;0
36869;0;0;0;0;0
38834;0;0;0;0;0
38835;0;0;0;0;0
38836;0;0;0;0;0
38837;0;0;0;0;0
38838;0;0;0;0;0
38839;0;0;0;0;0
33480;0;0;0;0;0
38840;0;0;0;0;0
38841;0;0;0;0;0
38842;0;0;0;0;0
38843;0;0;0;0;0
38844;0;0;0;0;0
33486;0;0;0;0;0
38845;0;0;0;0;0
38846;0;0;0;0;0
38847;0;0;0;0;0
38848;0;0;0;0;0
38849;0;0;0;0;0
38850;0;0;0;0;0
38851;0;0;0;0;0
38852;0;0;0;0;0
38853;0;0;0;0;0
37062;0;0;0;0;0
37048;0;0;0;0;0
37049;0;0;0;0;0
37051;0;0;0;0;0
37052;0;0;0;0;0
37053;0;0;0;48;48
37055;0;0;0;0;0
37056;0;0;0;0;0
37059;0;0;0;0;0
37057;0;0;0;0;0
36956;0;0;0;0;0
36955;0;0;0;0;0
36819;0;0;0;25;47
36821;0;0;0;41;46
37712;0;0;0;0;0
37711;0;0;0;0;0
37397;0;0;0;0;0
37386;0;0;0;0;0
37387;0;0;0;0;0
37384;0;0;0;10;10
33025;0;0;0;0;0
33024;0;0;0;0;0
32963;0;0;0;0;13
32965;0;0;0;0;23
33017;0;0;0;0;0
33018;0;0;0;0;0
28356;0;0;0;0;0
32346;0;0;0;0;0
29963;0;0;0;0;18
24026;0;0;0;1;1
36973;0;0;0;0;0
36984;0;0;0;0;0
36974;0;0;0;0;0
36980;0;0;0;0;0
36298;0;0;0;0;0
36316;0;0;0;0;0
36317;0;0;0;0;0
36318;0;0;0;0;0
1704;0;0;0;1;10
38534;0;0;0;0;0
36813;0;0;0;0;0
2218;0;0;0;0;0
19753;0;0;0;1;1
33049;0;0;0;0;0
38856;0;0;0;0;0
37794;0;0;0;0;0
9367;0;0;0;0;0
9341;0;0;0;0;0
37799;0;0;0;0;0
35211;0;0;0;11;11
38860;0;0;0;0;0
38862;0;0;0;0;0
38866;0;0;0;0;0
38888;0;0;0;0;0
38889;0;0;0;0;0
9349;0;0;0;0;0
37803;0;0;0;0;0
9344;0;0;0;0;0
7689;0;0;0;21;57
38738;0;0;0;0;0
38890;0;0;0;0;0
38905;0;0;0;0;0
38907;0;0;0;0;0
38908;0;0;0;0;0
38909;0;0;0;0;0
38906;0;0;0;0;0
38910;0;0;0;0;0
38914;0;0;0;0;0
38918;0;0;0;0;0
38919;0;0;0;0;0
38917;0;0;0;0;0
38915;0;0;0;0;0
38932;0;0;0;0;0
38951;0;0;0;0;0
38927;0;0;0;0;0
38921;0;0;0;0;0
38930;0;0;0;0;0
38954;0;0;0;0;0
38955;0;0;0;0;0
38957;0;0;0;0;0
38956;0;0;0;0;0
38960;0;0;0;0;0
38962;0;0;0;0;0
38958;0;0;0;0;0
38963;0;0;0;0;0
38964;0;0;0;0;0
38965;0;0;0;0;0
38967;0;0;0;0;0
38970;0;0;0;0;0
38972;0;0;0;0;0
38969;0;0;0;0;0
38975;0;0;0;0;0
38973;0;0;0;0;0
32882;0;0;5;62;65
32883;0;0;0;0;0
32871;0;0;0;0;0
32873;0;0;0;0;53
32885;0;0;0;0;34
32884;0;0;0;0;0
32886;0;0;0;0;59
32858;0;0;0;0;4
38997;0;0;0;0;0
38976;0;0;0;0;0
38980;0;0;0;0;0
38979;0;0;0;0;0
38981;0;0;0;0;0
38982;0;0;0;0;0
9406;0;0;0;0;0
33003;0;0;23;68;97
33001;0;0;0;0;0
33002;0;0;0;0;44
9396;0;0;0;0;0
37726;0;0;0;0;0
33413;0;0;0;0;0
9397;0;0;0;0;0
32894;0;0;0;0;0
32890;0;0;0;0;0
32905;0;0;0;0;0
32899;0;0;0;0;0
38989;0;0;0;0;0
38992;0;0;0;0;0
38993;0;0;0;0;0
38986;0;0;0;0;0
37920;0;0;0;0;0
37917;0;0;0;0;0
33415;0;0;0;0;0
33579;0;0;0;0;18
8128;0;0;0;0;0
37952;0;0;0;0;0
3019;0;0;0;0;17
33396;0;0;9;9;9
33417;0;0;0;0;0
33408;0;0;0;0;0
33411;0;0;0;0;0
33406;0;0;0;0;0
33410;0;0;0;0;0
2590;0;0;0;0;0
2593;0;0;0;0;0
38995;0;0;0;0;0
38898;0;0;0;0;0
38899;0;0;0;0;0
38900;0;0;0;0;0
38901;0;0;0;0;0
33401;0;0;0;3;3
32852;0;0;0;0;10
2596;0;0;0;0;0
37894;0;0;0;0;0
37893;0;0;0;0;0
33404;0;0;0;0;0
2357;0;0;0;0;0
9369;0;0;0;0;0
33421;0;0;0;0;0
33508;0;0;0;0;0
33510;0;0;0;0;0
33504;0;0;0;0;0
33505;0;0;0;0;0
33513;0;0;0;0;0
38998;0;0;0;0;0
33506;0;0;0;0;0
33370;0;0;0;0;0
33227;0;0;0;0;0
33226;0;0;0;0;0
33216;0;0;0;0;0
33214;0;0;0;0;22
33211;0;0;0;0;0
33212;0;0;0;5;25
33222;0;0;0;0;0
33193;0;0;0;0;0
33195;0;0;0;0;0
33192;0;0;0;0;6
33232;0;0;0;0;18
38892;0;0;0;0;0
33200;0;0;0;0;0
33197;0;0;0;0;0
33202;0;0;0;0;0
33201;0;0;0;0;37
33198;0;0;0;0;0
33199;0;0;0;0;15
5602;0;0;0;0;0
33228;0;0;0;0;0
33229;0;0;0;0;0
33230;0;0;0;0;0
33189;0;0;0;16;31
36695;0;0;0;0;0
33191;0;0;0;0;0
33196;0;0;0;0;0
33194;0;0;0;0;0
33223;0;0;0;0;0
33208;0;0;0;0;15
33205;0;0;0;0;0
33217;0;0;0;0;0
7991;0;0;0;0;0
33206;0;0;0;0;0
33203;0;0;0;0;0
33204;0;0;0;0;0
33207;0;0;0;0;0
5575;0;0;0;0;0
5574;0;0;0;0;0
5597;0;0;0;0;0
5599;0;0;0;0;0
5571;0;0;0;0;0
38891;0;0;0;0;0
33224;0;0;0;0;0
33220;0;0;0;0;0
33218;0;0;0;0;0
38895;0;0;0;0;0
2682;0;0;0;11;17
38893;0;0;0;0;0
38894;0;0;0;0;0
38904;0;0;0;0;0
33386;0;0;0;0;0
38902;0;0;0;0;0
38903;0;0;0;0;0
38896;0;0;0;0;0
38897;0;0;0;0;0
37923;0;0;0;0;0
2626;0;0;0;7;35
39000;0;0;0;0;0
39001;0;0;0;0;0
32846;0;0;0;0;16
39006;0;0;0;0;0
39009;0;0;0;0;0
39012;0;0;0;0;0
39014;0;0;0;0;0
39015;0;0;0;0;0
39016;0;0;0;0;0
39017;0;0;0;0;0
39018;0;0;0;0;0
39019;0;0;0;0;0
39020;0;0;0;0;0
39021;0;0;0;0;0
33503;0;0;0;5;30
2693;0;0;0;0;11
2718;0;0;0;0;8
37810;0;0;0;0;0
33575;0;0;0;0;0
33437;0;0;0;0;20
33419;0;0;0;0;0
33438;0;0;0;0;20
33441;0;0;0;0;20
33442;0;0;0;5;33
33439;0;0;0;5;33
11924;0;0;0;0;0
39022;0;0;0;0;0
39023;0;0;0;0;0
39024;0;0;0;0;0
39025;0;0;0;0;0
39026;0;0;0;0;0
39027;0;0;0;0;0
39028;0;0;0;0;0
39029;0;0;0;0;0
33487;0;0;0;0;0
37809;0;0;0;0;0
33447;0;0;0;0;0
33449;0;0;0;23;23
8005;0;0;0;0;0
8002;0;0;0;0;0
8635;0;0;0;0;0
8628;0;0;0;0;0
8636;0;0;0;0;0
38863;0;0;0;0;0
38861;0;0;0;0;0
38864;0;0;0;0;0
38865;0;0;0;0;0
38867;0;0;0;0;0
38868;0;0;0;0;0
38869;0;0;0;0;0
38870;0;0;0;0;0
38871;0;0;0;0;0
28842;0;0;11;44;119
28866;0;0;0;7;44
33176;0;0;0;7;67
28833;0;0;0;19;30
28834;0;0;0;11;47
28832;0;0;0;0;0
33014;0;0;0;0;0
33015;0;0;0;0;6
33013;0;0;0;0;0
33012;0;0;0;0;0
33010;0;0;0;39;39
28838;0;0;0;33;41
8630;0;0;0;0;0
39310;0;0;0;0;0
39312;0;0;0;0;0
38929;0;0;0;0;0
38934;0;0;0;0;0
38935;0;0;0;0;0
38936;0;0;0;0;0
38938;0;0;0;0;0
38939;0;0;0;0;0
38933;0;0;0;0;0
38855;0;0;0;0;0
38859;0;0;0;0;0
38857;0;0;0;0;0
37680;0;0;0;0;0
37681;0;0;0;0;0
37721;0;0;0;0;0
37694;0;0;0;0;0
37695;0;0;0;0;0
37696;0;0;0;0;0
37697;0;0;0;0;0
37698;0;0;0;0;0
37699;0;0;0;0;0
37701;0;0;0;0;0
37702;0;0;0;0;0
38872;0;0;0;0;0
38873;0;0;0;0;0
38874;0;0;0;0;0
38875;0;0;0;0;0
38876;0;0;0;0;0
38877;0;0;0;0;0
38878;0;0;0;0;0
38911;0;0;0;0;0
39313;0;0;0;0;0
38912;0;0;0;0;0
37704;0;0;0;0;0
33492;0;0;0;0;0
38854;0;0;0;0;0
38923;0;0;0;0;0
38920;0;0;0;0;0
38922;0;0;0;0;0
38924;0;0;0;0;0
39314;0;0;0;0;0
38925;0;0;0;0;0
38926;0;0;0;0;0
38928;0;0;0;0;0
39315;0;0;0;0;0
32956;0;0;0;0;5
2382;0;0;0;6;6
2368;0;0;0;29;40
2384;0;0;0;7;7
38916;0;0;0;0;0
36972;0;0;0;0;0
38943;0;0;0;0;0
38944;0;0;0;0;0
38945;0;0;0;0;0
38942;0;0;0;0;0
38946;0;0;0;0;0
38947;0;0;0;0;0
38948;0;0;0;0;0
38949;0;0;0;0;0
38950;0;0;0;0;0
38952;0;0;0;0;0
38953;0;0;0;0;0
38941;0;0;0;0;0
26573;0;0;0;0;26
26574;0;0;0;0;0
33332;0;0;0;0;0
33333;0;0;0;0;19
33335;0;0;0;0;0
33336;0;0;0;25;50
33329;0;0;0;17;17
33338;0;0;0;0;0
11052;0;0;0;0;0
9356;0;0;0;0;0
33331;0;0;0;0;16
33535;0;0;0;0;0
38048;0;0;0;0;0
19387;0;0;0;0;1
2396;0;0;0;8;27
33518;0;0;0;0;0
33525;0;0;0;0;0
33527;0;0;0;0;0
38011;0;0;0;0;0
33533;0;0;0;0;0
8249;0;0;0;0;0
33044;0;0;0;0;0
33047;0;0;23;37;72
33048;0;0;5;41;41
38043;0;0;0;0;0
38999;0;0;0;0;0
38983;0;0;0;0;0
38985;0;0;0;0;0
38988;0;0;0;0;0
38991;0;0;0;0;0
38994;0;0;0;0;0
38996;0;0;0;0;0
38035;0;0;0;0;0
38030;0;0;0;0;0
38019;0;0;0;0;0
38021;0;0;0;0;0
38028;0;0;0;0;0
33584;0;0;0;0;0
38033;0;0;0;0;0
38036;0;0;0;0;0
38040;0;0;0;0;0
33027;0;0;0;0;0
28810;0;0;0;0;0
28806;0;0;0;13;52
24852;0;0;0;11;11
34398;0;0;0;80;203
36700;0;0;0;0;45
36710;0;0;0;81;81
29053;0;0;0;0;6
37709;0;0;0;0;0
37708;0;0;0;0;0
37707;0;0;0;0;0
23269;0;0;0;0;0
27561;0;0;0;0;13
28926;0;0;0;0;0
27549;0;0;0;0;34
20835;0;0;0;0;9
1827;0;0;0;8;8
35218;0;0;0;0;0
35217;0;0;0;0;0
29066;0;0;11;23;31
27564;0;0;0;0;17
27569;0;0;0;0;0
27558;0;0;0;0;0
1240;0;0;0;0;0
2363;0;0;0;88;211
2451;0;0;0;88;211
2448;0;0;0;88;211
2452;0;0;0;88;211
2449;0;0;0;0;0
2453;0;0;0;88;211
2450;0;0;0;88;211
2428;0;0;0;88;211
2429;0;0;0;88;211
2427;0;0;0;88;211
2426;0;0;0;88;211
39004;0;0;0;0;0
2964;0;0;0;0;0
36801;0;0;6;19;33
39008;0;0;0;0;0
39011;0;0;0;0;0
39013;0;0;0;0;0
39010;0;0;0;0;0
39037;0;0;0;0;0
39038;0;0;0;0;0
39039;0;0;0;0;0
39042;0;0;0;0;0
39045;0;0;0;0;0
39040;0;0;0;0;0
39043;0;0;0;0;0
39044;0;0;0;0;0
39046;0;0;0;0;0
39047;0;0;0;0;0
39049;0;0;0;0;0
39050;0;0;0;0;0
39052;0;0;0;0;0
39053;0;0;0;0;0
21820;0;0;0;0;36
39059;0;0;0;0;0
39054;0;0;0;0;0
39055;0;0;0;0;0
39057;0;0;0;0;0
39058;0;0;0;0;0
37528;0;0;0;0;0
36975;0;0;0;0;0
36976;0;0;0;0;0
2215;0;0;0;88;211
2221;0;0;0;0;0
2225;0;0;0;88;211
2182;0;0;0;0;0
2172;0;0;0;0;0
2186;0;0;0;0;0
2188;0;0;0;0;0
2190;0;0;0;88;211
2169;0;0;0;0;0
2170;0;0;0;0;0
2234;0;0;0;0;0
2236;0;0;0;0;0
2237;0;0;0;0;0
2070;0;0;0;0;0
2205;0;0;0;0;0
2073;0;0;0;0;0
2077;0;0;0;0;0
2212;0;0;0;0;0
2238;0;0;0;0;0
2239;0;0;0;9;22
2240;0;0;0;0;16
22329;0;0;0;30;41
22354;0;0;0;0;47
37710;0;0;0;0;0
23512;0;0;0;31;47
36857;0;0;0;0;0
32843;0;0;0;0;11
3028;0;0;0;0;11
33341;0;0;0;0;0
33340;0;0;0;20;41
33343;0;0;0;0;25
2627;0;0;0;17;35
33650;0;0;0;0;0
30041;0;0;0;0;2
30043;0;0;6;31;31
30042;0;0;0;2;5
30044;0;0;0;0;20
28688;0;0;0;9;9
30045;0;0;0;0;18
30046;0;0;0;0;0
30048;0;0;0;0;20
28694;0;0;0;0;0
28695;0;0;0;0;24
28697;0;0;0;0;0
39060;0;0;0;0;0
36977;0;0;0;0;0
36978;0;0;0;0;0
36979;0;0;0;0;0
39063;0;0;0;0;0
39064;0;0;0;0;0
39065;0;0;0;0;0
39066;0;0;0;0;0
